insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1945','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1946','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1947','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1948','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1949','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1950','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1951','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1952','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1953','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1954','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1955','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1956','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1957','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1958','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1959','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1960','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1961','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1962','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1963','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1964','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1965','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1966','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1967','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1968','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1969','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1970','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1971','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1972','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1973','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1974','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1975','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1976','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1977','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1978','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1979','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1980','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1981','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1982','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1983','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1984','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1985','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1986','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1987','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1988','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1989','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1990','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1991','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1992','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1993','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1994','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1995','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1996','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1997','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1998','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('1999','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2000','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2001','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2002','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2003','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2004','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2005','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2006','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2007','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2008','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2009','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2010','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2011','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2012','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2013','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2014','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2015','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2016','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2017','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2018','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2019','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2020','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2021','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2022','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2023','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2024','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2025','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2026','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2027','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2028','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2029','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2030','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2031','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2032','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2033','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2034','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2035','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2036','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2037','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2038','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2039','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2040','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2041','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2042','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2043','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2044','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2045','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2046','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2047','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2048','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2049','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2050','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2051','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2052','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2053','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2054','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2055','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2056','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2057','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2058','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2059','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2060','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2061','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2062','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2063','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2064','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2065','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2066','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2067','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2068','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2069','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2070','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2071','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2072','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2073','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2074','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2075','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2076','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2077','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2078','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2079','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2080','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2081','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2082','NO','YES','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2083','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2084','YES','NO','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2085','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2086','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2087','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2088','NO','NO','YES','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2089','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2090','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2091','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2092','N0','NO','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2093','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2094','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2095','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2096','NO','N0','NO','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2097','NO','NO','N0','YES'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2098','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2099','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2100','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2101','NO','N0','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2102','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2103','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2104','YES','N0','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2105','YES','NO','N0','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2106','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2107','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2108','N0','YES','NO','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2109','NO','YES','NO','N0'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2110','N0','NO','YES','NO'); 
 insert into payment(Transaction_id,UPI,Creditcard,Debitcard,Cash) values('2111','NO','NO','N0','YES'); 
